,term,df,sumsq,meansq,statistic,p.value,feature,neg_log_p,dataset
2721,Metadata_clone_type_indicator,1,50.55357149,50.55357149,146.0940499,2.74E-25,Nuclei_RadialDistribution_RadialCV_AGP_3of4,24.56210632,bortezomib
2722,Metadata_treatment_time,1,0.482287458,0.482287458,1.393755689,0.239255496,Nuclei_RadialDistribution_RadialCV_AGP_3of4,0.621138076,bortezomib
2723,Metadata_batch,4,4.953072941,1.238268235,3.578453826,0.007721533,Nuclei_RadialDistribution_RadialCV_AGP_3of4,2.112296481,bortezomib
2724,Metadata_clone_number,8,40.93250183,5.116562728,14.78628212,1.01E-16,Nuclei_RadialDistribution_RadialCV_AGP_3of4,15.99416906,bortezomib
2725,Metadata_clone_type_indicator,1,0.033128421,0.033128421,0.040484651,0.840752329,Nuclei_RadialDistribution_RadialCV_DNA_1of4,0.075331921,bortezomib
2726,Metadata_treatment_time,1,1.810672263,1.810672263,2.212735573,0.138542225,Nuclei_RadialDistribution_RadialCV_DNA_1of4,0.858417843,bortezomib
2727,Metadata_batch,4,7.301252321,1.82531308,2.230627413,0.067273224,Nuclei_RadialDistribution_RadialCV_DNA_1of4,1.172157761,bortezomib
2728,Metadata_clone_number,8,28.07438852,3.509298565,4.288545162,9.25E-05,Nuclei_RadialDistribution_RadialCV_DNA_1of4,4.034033521,bortezomib
2729,Metadata_clone_type_indicator,1,1.481297503,1.481297503,2.253799208,0.134955602,Nuclei_RadialDistribution_RadialCV_DNA_2of4,0.869809084,bortezomib
2730,Metadata_treatment_time,1,0.104580329,0.104580329,0.159119328,0.690418953,Nuclei_RadialDistribution_RadialCV_DNA_2of4,0.160887295,bortezomib
2731,Metadata_batch,4,5.20079172,1.30019793,1.97825559,0.099476992,Nuclei_RadialDistribution_RadialCV_DNA_2of4,1.002277353,bortezomib
2732,Metadata_clone_number,8,61.57269491,7.696586864,11.71038319,1.75E-13,Nuclei_RadialDistribution_RadialCV_DNA_2of4,12.75793222,bortezomib
2733,Metadata_clone_type_indicator,1,0.027768937,0.027768937,0.060191682,0.806459429,Nuclei_RadialDistribution_RadialCV_DNA_3of4,0.093417476,bortezomib
2734,Metadata_treatment_time,1,0.308176081,0.308176081,0.66799952,0.41477903,Nuclei_RadialDistribution_RadialCV_DNA_3of4,0.382183209,bortezomib
2735,Metadata_batch,4,4.951213101,1.237803275,2.683050522,0.03288818,Nuclei_RadialDistribution_RadialCV_DNA_3of4,1.482960159,bortezomib
2736,Metadata_clone_number,8,48.18585983,6.023232479,13.05590102,6.29E-15,Nuclei_RadialDistribution_RadialCV_DNA_3of4,14.20155602,bortezomib
2737,Metadata_clone_type_indicator,1,3.50542959,3.50542959,6.589930406,0.011029356,Nuclei_RadialDistribution_RadialCV_DNA_4of4,1.957449855,bortezomib
2738,Metadata_treatment_time,1,2.072590352,2.072590352,3.896305953,0.049849449,Nuclei_RadialDistribution_RadialCV_DNA_4of4,1.302339639,bortezomib
2739,Metadata_batch,4,4.314436518,1.078609129,2.027699863,0.092190003,Nuclei_RadialDistribution_RadialCV_DNA_4of4,1.035316171,bortezomib
2740,Metadata_clone_number,8,56.63709652,7.079637065,13.3091578,3.40E-15,Nuclei_RadialDistribution_RadialCV_DNA_4of4,14.46835257,bortezomib
2741,Metadata_clone_type_indicator,1,64.41814937,64.41814937,179.6751597,3.12E-29,Nuclei_RadialDistribution_RadialCV_ER_1of4,28.50535337,bortezomib
2742,Metadata_treatment_time,1,0.562835044,0.562835044,1.569860008,0.211775278,Nuclei_RadialDistribution_RadialCV_ER_1of4,0.67412474,bortezomib
2743,Metadata_batch,4,1.823199389,0.455799847,1.27131734,0.282763779,Nuclei_RadialDistribution_RadialCV_ER_1of4,0.548576223,bortezomib
2744,Metadata_clone_number,8,12.08007486,1.510009357,4.211719446,0.000114961,Nuclei_RadialDistribution_RadialCV_ER_1of4,3.939449935,bortezomib
2745,Metadata_clone_type_indicator,1,64.15855923,64.15855923,257.5367565,3.94E-37,Nuclei_RadialDistribution_RadialCV_ER_2of4,36.40487562,bortezomib
2746,Metadata_treatment_time,1,0.183272609,0.183272609,0.735668534,0.392138282,Nuclei_RadialDistribution_RadialCV_ER_2of4,0.406560758,bortezomib
2747,Metadata_batch,4,2.317655967,0.579413992,2.325806594,0.057949125,Nuclei_RadialDistribution_RadialCV_ER_2of4,1.236953116,bortezomib
2748,Metadata_clone_number,8,36.40691312,4.55086414,18.26747364,4.01E-20,Nuclei_RadialDistribution_RadialCV_ER_2of4,19.39644906,bortezomib
2749,Metadata_clone_type_indicator,1,36.32823302,36.32823302,158.1124365,9.60E-27,Nuclei_RadialDistribution_RadialCV_ER_3of4,26.01758138,bortezomib
2750,Metadata_treatment_time,1,0.009609346,0.009609346,0.041823038,0.838177525,Nuclei_RadialDistribution_RadialCV_ER_3of4,0.076663988,bortezomib
2751,Metadata_batch,4,3.677238241,0.91930956,4.001138023,0.003864613,Nuclei_RadialDistribution_RadialCV_ER_3of4,2.412893955,bortezomib
2752,Metadata_clone_number,8,52.47347004,6.559183755,28.54772827,7.70E-29,Nuclei_RadialDistribution_RadialCV_ER_3of4,28.11367422,bortezomib
2753,Metadata_clone_type_indicator,1,32.24193387,32.24193387,119.351452,7.53E-22,Nuclei_RadialDistribution_RadialCV_ER_4of4,21.12349223,bortezomib
2754,Metadata_treatment_time,1,0.076624166,0.076624166,0.283643205,0.594948801,Nuclei_RadialDistribution_RadialCV_ER_4of4,0.225520406,bortezomib
2755,Metadata_batch,4,5.435574675,1.358893669,5.0302793,0.000711281,Nuclei_RadialDistribution_RadialCV_ER_4of4,3.147958958,bortezomib
2756,Metadata_clone_number,8,57.77322238,7.221652798,26.73272487,2.00E-27,Nuclei_RadialDistribution_RadialCV_ER_4of4,26.69918516,bortezomib
2757,Metadata_clone_type_indicator,1,37.21278663,37.21278663,56.78920068,1.96E-12,Nuclei_RadialDistribution_RadialCV_Mito_1of4,11.70852696,bortezomib
2758,Metadata_treatment_time,1,0.07432052,0.07432052,0.113418083,0.736659414,Nuclei_RadialDistribution_RadialCV_Mito_1of4,0.132733257,bortezomib
2759,Metadata_batch,4,1.977647618,0.494411904,0.754505626,0.556160146,Nuclei_RadialDistribution_RadialCV_Mito_1of4,0.254800136,bortezomib
2760,Metadata_clone_number,8,10.09914485,1.262393107,1.926496293,0.058211141,Nuclei_RadialDistribution_RadialCV_Mito_1of4,1.234993889,bortezomib
2761,Metadata_clone_type_indicator,1,28.68446318,28.68446318,47.85293892,6.91E-11,Nuclei_RadialDistribution_RadialCV_Mito_2of4,10.16074648,bortezomib
2762,Metadata_treatment_time,1,0.128647121,0.128647121,0.214615933,0.643706306,Nuclei_RadialDistribution_RadialCV_Mito_2of4,0.191312236,bortezomib
2763,Metadata_batch,4,2.799080843,0.699770211,1.167393684,0.326597297,Nuclei_RadialDistribution_RadialCV_Mito_2of4,0.485987414,bortezomib
2764,Metadata_clone_number,8,14.38907408,1.798634261,3.000576823,0.003426817,Nuclei_RadialDistribution_RadialCV_Mito_2of4,2.465109093,bortezomib
2765,Metadata_clone_type_indicator,1,14.59192691,14.59192691,27.15104191,4.90E-07,Nuclei_RadialDistribution_RadialCV_Mito_3of4,6.309913156,bortezomib
2766,Metadata_treatment_time,1,0.114508646,0.114508646,0.213065009,0.644906434,Nuclei_RadialDistribution_RadialCV_Mito_3of4,0.19050329,bortezomib
2767,Metadata_batch,4,4.547423132,1.136855783,2.115335364,0.080504847,Nuclei_RadialDistribution_RadialCV_Mito_3of4,1.094177969,bortezomib
2768,Metadata_clone_number,8,18.86960551,2.358700689,4.388809077,6.96E-05,Nuclei_RadialDistribution_RadialCV_Mito_3of4,4.157540802,bortezomib
2769,Metadata_clone_type_indicator,1,19.52574955,19.52574955,43.68878103,3.82E-10,Nuclei_RadialDistribution_RadialCV_Mito_4of4,9.41764023,bortezomib
2770,Metadata_treatment_time,1,0.000759005,0.000759005,0.001698271,0.96717192,Nuclei_RadialDistribution_RadialCV_Mito_4of4,0.014496321,bortezomib
2771,Metadata_batch,4,4.91584319,1.228960797,2.749794523,0.029557342,Nuclei_RadialDistribution_RadialCV_Mito_4of4,1.52933462,bortezomib
2772,Metadata_clone_number,8,41.43506605,5.179383257,11.58884787,2.37E-13,Nuclei_RadialDistribution_RadialCV_Mito_4of4,12.62533926,bortezomib
2773,Metadata_clone_type_indicator,1,0.392393662,0.392393662,0.55820291,0.455913693,Nuclei_RadialDistribution_RadialCV_RNA_1of4,0.341117364,bortezomib
2774,Metadata_treatment_time,1,0.553663209,0.553663209,0.787618265,0.375949246,Nuclei_RadialDistribution_RadialCV_RNA_1of4,0.424870781,bortezomib
2775,Metadata_batch,4,7.490956727,1.872739182,2.664080906,0.033899948,Nuclei_RadialDistribution_RadialCV_RNA_1of4,1.469800966,bortezomib
2776,Metadata_clone_number,8,45.33781989,5.667227487,8.061962223,2.42E-09,Nuclei_RadialDistribution_RadialCV_RNA_1of4,8.616987167,bortezomib
2777,Metadata_clone_type_indicator,1,14.53293141,14.53293141,21.28106026,7.30E-06,Nuclei_RadialDistribution_RadialCV_RNA_2of4,5.136711169,bortezomib
2778,Metadata_treatment_time,1,1.162502214,1.162502214,1.702291091,0.193575038,Nuclei_RadialDistribution_RadialCV_RNA_2of4,0.713150647,bortezomib
2779,Metadata_batch,4,5.468780584,1.367195146,2.002029836,0.095907518,Nuclei_RadialDistribution_RadialCV_RNA_2of4,1.018147348,bortezomib
2780,Metadata_clone_number,8,17.36809829,2.171012287,3.17908631,0.002093462,Nuclei_RadialDistribution_RadialCV_RNA_2of4,2.679134931,bortezomib
2781,Metadata_clone_type_indicator,1,24.89992712,24.89992712,49.89572521,3.02E-11,Nuclei_RadialDistribution_RadialCV_RNA_3of4,10.52007084,bortezomib
2782,Metadata_treatment_time,1,1.200044628,1.200044628,2.404709729,0.122643434,Nuclei_RadialDistribution_RadialCV_RNA_3of4,0.911355699,bortezomib
2783,Metadata_batch,4,5.954354294,1.488588573,2.982908587,0.020317878,Nuclei_RadialDistribution_RadialCV_RNA_3of4,1.69212165,bortezomib
2784,Metadata_clone_number,8,11.21940989,1.402426237,2.810252167,0.005767484,Nuclei_RadialDistribution_RadialCV_RNA_3of4,2.239013618,bortezomib
2785,Metadata_clone_type_indicator,1,34.0774143,34.0774143,93.91842117,2.77E-18,Nuclei_RadialDistribution_RadialCV_RNA_4of4,17.55821779,bortezomib
2786,Metadata_treatment_time,1,0.102122022,0.102122022,0.281451491,0.596374218,Nuclei_RadialDistribution_RadialCV_RNA_4of4,0.22448114,bortezomib
2787,Metadata_batch,4,6.888550605,1.722137651,4.746265307,0.001135144,Nuclei_RadialDistribution_RadialCV_RNA_4of4,2.944949118,bortezomib
2788,Metadata_clone_number,8,43.34373407,5.417966758,14.93208609,7.21E-17,Nuclei_RadialDistribution_RadialCV_RNA_4of4,16.14202728,bortezomib
2789,Metadata_clone_type_indicator,1,10.69221382,10.69221382,32.39724414,4.73E-08,Nuclei_Texture_AngularSecondMoment_AGP_20_01,7.325053839,bortezomib
2790,Metadata_treatment_time,1,0.054636313,0.054636313,0.165547191,0.68456026,Nuclei_Texture_AngularSecondMoment_AGP_20_01,0.164588316,bortezomib
2791,Metadata_batch,4,4.688655236,1.172163809,3.551638391,0.008067178,Nuclei_Texture_AngularSecondMoment_AGP_20_01,2.093278352,bortezomib
2792,Metadata_clone_number,8,80.39769508,10.04971189,30.45047311,2.84E-30,Nuclei_Texture_AngularSecondMoment_AGP_20_01,29.54710381,bortezomib
2793,Metadata_clone_type_indicator,1,15.74892972,15.74892972,28.93292262,2.20E-07,Nuclei_Texture_AngularSecondMoment_DNA_20_03,6.658036067,bortezomib
2794,Metadata_treatment_time,1,0.236699949,0.236699949,0.43484995,0.51042139,Nuclei_Texture_AngularSecondMoment_DNA_20_03,0.292071134,bortezomib
2795,Metadata_batch,4,7.334908309,1.833727077,3.368805663,0.0108687,Nuclei_Texture_AngularSecondMoment_DNA_20_03,1.963822388,bortezomib
2796,Metadata_clone_number,8,41.85774012,5.232217515,9.612294114,3.83E-11,Nuclei_Texture_AngularSecondMoment_DNA_20_03,10.4170778,bortezomib
2797,Metadata_clone_type_indicator,1,10.10954928,10.10954928,36.09392052,9.48E-09,Nuclei_Texture_AngularSecondMoment_ER_20_02,8.023326381,bortezomib
2798,Metadata_treatment_time,1,0.900192252,0.900192252,3.213938298,0.07461275,Nuclei_Texture_AngularSecondMoment_ER_20_02,1.127186955,bortezomib
2799,Metadata_batch,4,5.044815439,1.26120386,4.502850783,0.001694392,Nuclei_Texture_AngularSecondMoment_ER_20_02,2.770986023,bortezomib
2800,Metadata_clone_number,8,91.36343504,11.42042938,40.7741294,2.71E-37,Nuclei_Texture_AngularSecondMoment_ER_20_02,36.5676973,bortezomib
2801,Metadata_clone_type_indicator,1,0.646703283,0.646703283,2.009695569,0.15794319,Nuclei_Texture_AngularSecondMoment_ER_20_03,0.801499095,bortezomib
2802,Metadata_treatment_time,1,0.807092828,0.807092828,2.508122227,0.114932668,Nuclei_Texture_AngularSecondMoment_ER_20_03,0.939556513,bortezomib
2803,Metadata_batch,4,7.316071756,1.829017939,5.683857407,0.000242836,Nuclei_Texture_AngularSecondMoment_ER_20_03,3.614687072,bortezomib
2804,Metadata_clone_number,8,95.83230047,11.97903756,37.22606537,5.18E-35,Nuclei_Texture_AngularSecondMoment_ER_20_03,34.2859006,bortezomib
2805,Metadata_clone_type_indicator,1,4.93359127,4.93359127,14.21232649,0.000218217,Nuclei_Texture_AngularSecondMoment_Mito_20_01,3.661111529,bortezomib
2806,Metadata_treatment_time,1,0.171428397,0.171428397,0.493838305,0.483084752,Nuclei_Texture_AngularSecondMoment_Mito_20_01,0.31597667,bortezomib
2807,Metadata_batch,4,4.117247182,1.029311796,2.965165636,0.020907836,Nuclei_Texture_AngularSecondMoment_Mito_20_01,1.679690906,bortezomib
2808,Metadata_clone_number,8,44.7843137,5.598039213,16.1264192,4.62E-18,Nuclei_Texture_AngularSecondMoment_Mito_20_01,17.33511896,bortezomib
2809,Metadata_clone_type_indicator,1,2.18282575,2.18282575,4.957761743,0.027154662,Nuclei_Texture_AngularSecondMoment_RNA_20_03,1.566155599,bortezomib
2810,Metadata_treatment_time,1,1.28301645,1.28301645,2.914062138,0.089452703,Nuclei_Texture_AngularSecondMoment_RNA_20_03,1.048406532,bortezomib
2811,Metadata_batch,4,5.751464355,1.437866089,3.26576571,0.012851415,Nuclei_Texture_AngularSecondMoment_RNA_20_03,1.891049047,bortezomib
2812,Metadata_clone_number,8,67.73135547,8.466419434,19.22942789,5.11E-21,Nuclei_Texture_AngularSecondMoment_RNA_20_03,20.29179919,bortezomib
2813,Metadata_clone_type_indicator,1,18.85330934,18.85330934,23.85557406,2.21E-06,Nuclei_Texture_Contrast_Mito_5_02,5.656472369,bortezomib
2814,Metadata_treatment_time,1,0.826493323,0.826493323,1.045783121,0.307787427,Nuclei_Texture_Contrast_Mito_5_02,0.511749125,bortezomib
2815,Metadata_batch,4,3.478645054,0.869661263,1.100404619,0.357742566,Nuclei_Texture_Contrast_Mito_5_02,0.446429383,bortezomib
2816,Metadata_clone_number,8,40.04038981,5.005048726,6.333016047,2.85E-07,Nuclei_Texture_Contrast_Mito_5_02,6.544402358,bortezomib
2817,Metadata_clone_type_indicator,1,2.501483309,2.501483309,4.326727078,0.038867167,Nuclei_Texture_Correlation_AGP_10_00,1.410417116,bortezomib
2818,Metadata_treatment_time,1,2.390596669,2.390596669,4.134930385,0.043404949,Nuclei_Texture_Correlation_AGP_10_00,1.362460748,bortezomib
2819,Metadata_batch,4,6.883563683,1.720890921,2.976564072,0.020526932,Nuclei_Texture_Correlation_AGP_10_00,1.687675962,bortezomib
2820,Metadata_clone_number,8,20.21008437,2.526260546,4.369583388,7.35E-05,Nuclei_Texture_Correlation_AGP_10_00,4.133853148,bortezomib
2821,Metadata_clone_type_indicator,1,6.96669056,6.96669056,11.29673408,0.000939501,Nuclei_Texture_Correlation_AGP_10_01,3.027102918,bortezomib
2822,Metadata_treatment_time,1,1.416216463,1.416216463,2.296444869,0.131341143,Nuclei_Texture_Correlation_AGP_10_01,0.881599209,bortezomib
2823,Metadata_batch,4,9.064008382,2.266002095,3.674402198,0.006600802,Nuclei_Texture_Correlation_AGP_10_01,2.180403289,bortezomib
2824,Metadata_clone_number,8,14.60595663,1.825744579,2.96050913,0.00382546,Nuclei_Texture_Correlation_AGP_10_01,2.417316362,bortezomib
2825,Metadata_clone_type_indicator,1,0.460361916,0.460361916,0.765343716,0.382771734,Nuclei_Texture_Correlation_AGP_10_02,0.41706014,bortezomib
2826,Metadata_treatment_time,1,1.666840162,1.666840162,2.771092917,0.097637516,Nuclei_Texture_Correlation_AGP_10_02,1.01038328,bortezomib
2827,Metadata_batch,4,6.801132447,1.700283112,2.826691242,0.026127683,Nuclei_Texture_Correlation_AGP_10_02,1.582899109,bortezomib
2828,Metadata_clone_number,8,22.63510976,2.829388719,4.703809771,2.85E-05,Nuclei_Texture_Correlation_AGP_10_02,4.545837422,bortezomib
2829,Metadata_clone_type_indicator,1,4.049427292,4.049427292,6.379421609,0.01236623,Nuclei_Texture_Correlation_AGP_10_03,1.907762679,bortezomib
2830,Metadata_treatment_time,1,1.396603641,1.396603641,2.200193461,0.139659054,Nuclei_Texture_Correlation_AGP_10_03,0.854930905,bortezomib
2831,Metadata_batch,4,7.257658618,1.814414655,2.85840817,0.024829483,Nuclei_Texture_Correlation_AGP_10_03,1.605032323,bortezomib
2832,Metadata_clone_number,8,25.4132162,3.176652025,5.0044614,1.21E-05,Nuclei_Texture_Correlation_AGP_10_03,4.916422314,bortezomib
2833,Metadata_clone_type_indicator,1,31.67480442,31.67480442,51.1848288,1.80E-11,Nuclei_Texture_Correlation_AGP_20_00,10.7451075,bortezomib
2834,Metadata_treatment_time,1,0.20895137,0.20895137,0.337654495,0.561878527,Nuclei_Texture_Correlation_AGP_20_00,0.250357565,bortezomib
2835,Metadata_batch,4,8.255286995,2.063821749,3.335028103,0.011482841,Nuclei_Texture_Correlation_AGP_20_00,1.93995065,bortezomib
2836,Metadata_clone_number,8,72.4296162,9.053702025,14.63030938,1.46E-16,Nuclei_Texture_Correlation_AGP_20_00,15.83545877,bortezomib
2837,Metadata_clone_type_indicator,1,33.77376145,33.77376145,69.73200959,1.42E-14,Nuclei_Texture_Correlation_AGP_20_01,13.8468165,bortezomib
2838,Metadata_treatment_time,1,1.698585883,1.698585883,3.50703629,0.06265289,Nuclei_Texture_Correlation_AGP_20_01,1.203058894,bortezomib
2839,Metadata_batch,4,1.736023854,0.434005963,0.89608343,0.467393032,Nuclei_Texture_Correlation_AGP_20_01,0.330317767,bortezomib
2840,Metadata_clone_number,8,78.15902561,9.769878201,20.17167207,7.06E-22,Nuclei_Texture_Correlation_AGP_20_01,21.15119204,bortezomib
2841,Metadata_clone_type_indicator,1,16.87843748,16.87843748,23.53544899,2.56E-06,Nuclei_Texture_Correlation_AGP_20_02,5.592301186,bortezomib
2842,Metadata_treatment_time,1,6.31E-07,6.31E-07,8.80E-07,0.999252386,Nuclei_Texture_Correlation_AGP_20_02,0.000324806,bortezomib
2843,Metadata_batch,4,7.579274698,1.894818675,2.642152646,0.035107392,Nuclei_Texture_Correlation_AGP_20_02,1.45460143,bortezomib
2844,Metadata_clone_number,8,43.29501819,5.411877274,7.546371614,9.87E-09,Nuclei_Texture_Correlation_AGP_20_02,8.005631109,bortezomib
2845,Metadata_clone_type_indicator,1,29.89766497,29.89766497,52.25884194,1.17E-11,Nuclei_Texture_Correlation_AGP_20_03,10.93159928,bortezomib
2846,Metadata_treatment_time,1,1.660477478,1.660477478,2.902388201,0.090092026,Nuclei_Texture_Correlation_AGP_20_03,1.045313645,bortezomib
2847,Metadata_batch,4,0.491747384,0.122936846,0.214884246,0.929932383,Nuclei_Texture_Correlation_AGP_20_03,0.031548628,bortezomib
2848,Metadata_clone_number,8,72.46541161,9.058176451,15.83300274,9.02E-18,Nuclei_Texture_Correlation_AGP_20_03,17.04495719,bortezomib
2849,Metadata_clone_type_indicator,1,0.195217345,0.195217345,0.3021491,0.583187194,Nuclei_Texture_Correlation_AGP_5_00,0.234192021,bortezomib
2850,Metadata_treatment_time,1,3.009095299,3.009095299,4.657349674,0.032182268,Nuclei_Texture_Correlation_AGP_5_00,1.492383348,bortezomib
2851,Metadata_batch,4,5.055978823,1.263994706,1.956357226,0.102875865,Nuclei_Texture_Correlation_AGP_5_00,0.987686501,bortezomib
2852,Metadata_clone_number,8,28.15242541,3.519053176,5.446640779,3.46E-06,Nuclei_Texture_Correlation_AGP_5_00,5.460533935,bortezomib
2853,Metadata_clone_type_indicator,1,0.232335184,0.232335184,0.379290835,0.53872398,Nuclei_Texture_Correlation_AGP_5_01,0.268633692,bortezomib
2854,Metadata_treatment_time,1,4.769377309,4.769377309,7.786083333,0.005804911,Nuclei_Texture_Correlation_AGP_5_01,2.236204403,bortezomib
2855,Metadata_batch,4,6.835193789,1.708798447,2.789640292,0.027728555,Nuclei_Texture_Correlation_AGP_5_01,1.557072757,bortezomib
2856,Metadata_clone_number,8,22.79405356,2.849256695,4.651456286,3.30E-05,Nuclei_Texture_Correlation_AGP_5_01,4.481289826,bortezomib
2857,Metadata_clone_type_indicator,1,0.563484154,0.563484154,0.934321301,0.334977779,Nuclei_Texture_Correlation_AGP_5_02,0.474984001,bortezomib
2858,Metadata_treatment_time,1,2.854931848,2.854931848,4.733804167,0.030816321,Nuclei_Texture_Correlation_AGP_5_02,1.511219215,bortezomib
2859,Metadata_batch,4,6.037591667,1.509397917,2.502754717,0.043822844,Nuclei_Texture_Correlation_AGP_5_02,1.358299442,bortezomib
2860,Metadata_clone_number,8,31.93670988,3.992088735,6.619340599,1.28E-07,Nuclei_Texture_Correlation_AGP_5_02,6.891841607,bortezomib
2861,Metadata_clone_type_indicator,1,0.262445407,0.262445407,0.406532146,0.524506585,Nuclei_Texture_Correlation_AGP_5_03,0.280249055,bortezomib
2862,Metadata_treatment_time,1,2.229126683,2.229126683,3.452952991,0.06469403,Nuclei_Texture_Correlation_AGP_5_03,1.189135794,bortezomib
2863,Metadata_batch,4,5.67436926,1.418592315,2.197422252,0.070853397,Nuclei_Texture_Correlation_AGP_5_03,1.149639323,bortezomib
2864,Metadata_clone_number,8,29.36709693,3.670887117,5.68626303,1.76E-06,Nuclei_Texture_Correlation_AGP_5_03,5.754610567,bortezomib
2865,Metadata_clone_type_indicator,1,32.949133,32.949133,55.24211807,3.59E-12,Nuclei_Texture_Correlation_DNA_10_00,11.44495419,bortezomib
